Trace1,
Freq,,Amp,,
            36407898,Hz,              -62.67, dBm,
            36476619,Hz,              -62.71, dBm,
            36545340,Hz,              -62.31, dBm,
            36614061,Hz,              -62.39, dBm,
            36682782,Hz,              -63.41, dBm,
            36751503,Hz,              -44.03, dBm,
            36820224,Hz,              -65.66, dBm,
            36888945,Hz,              -63.98, dBm,
            36957666,Hz,              -64.77, dBm,
            37026387,Hz,              -62.78, dBm,
            37095108,Hz,              -65.00, dBm,
            37163829,Hz,              -65.71, dBm,
            37232550,Hz,              -66.00, dBm,
            37301271,Hz,              -64.64, dBm,
            37369992,Hz,              -65.62, dBm,
            37438713,Hz,              -65.53, dBm,
            37507434,Hz,              -61.94, dBm,
            37576155,Hz,              -65.70, dBm,
            37644876,Hz,              -64.03, dBm,
            37713597,Hz,              -65.69, dBm,
            37782318,Hz,              -64.91, dBm,
            37851039,Hz,              -64.17, dBm,
            37919760,Hz,              -66.08, dBm,
            37988481,Hz,              -64.21, dBm,
            38057202,Hz,              -64.71, dBm,
            38125923,Hz,              -66.49, dBm,
            38194644,Hz,              -64.57, dBm,
            38263365,Hz,              -63.54, dBm,
            38332086,Hz,              -64.93, dBm,
            38400807,Hz,              -64.37, dBm,
            38469528,Hz,              -62.81, dBm,
            38538249,Hz,              -60.21, dBm,
            38606970,Hz,              -61.94, dBm,
            38675691,Hz,              -62.78, dBm,
            38744412,Hz,              -63.55, dBm,
            38813133,Hz,              -63.28, dBm,
            38881854,Hz,              -63.80, dBm,
            38950575,Hz,              -61.91, dBm,
            39019296,Hz,              -63.57, dBm,
            39088017,Hz,              -59.31, dBm,
            39156738,Hz,              -62.88, dBm,
            39225459,Hz,              -61.05, dBm,
            39294180,Hz,              -64.25, dBm,
            39362901,Hz,              -64.27, dBm,
            39431622,Hz,              -61.12, dBm,
            39500343,Hz,              -63.43, dBm,
            39569064,Hz,              -62.20, dBm,
            39637785,Hz,              -62.74, dBm,
            39706506,Hz,              -62.48, dBm,
            39775227,Hz,              -65.61, dBm,
            39843948,Hz,              -63.26, dBm,
            39912669,Hz,              -62.90, dBm,
            39981390,Hz,              -61.21, dBm,
            40050111,Hz,              -64.27, dBm,
            40118832,Hz,              -64.75, dBm,
            40187553,Hz,              -62.33, dBm,
            40256274,Hz,              -67.42, dBm,
            40324995,Hz,              -65.16, dBm,
            40393716,Hz,              -46.24, dBm,
            40462437,Hz,              -65.81, dBm,
            40531158,Hz,              -64.82, dBm,
            40599879,Hz,              -66.48, dBm,
            40668600,Hz,              -61.61, dBm,
            40737321,Hz,              -66.44, dBm,
            40806042,Hz,              -64.78, dBm,
            40874763,Hz,              -62.91, dBm,
            40943484,Hz,              -62.46, dBm,
            41012205,Hz,              -66.04, dBm,
            41080926,Hz,              -63.17, dBm,
            41149647,Hz,              -64.81, dBm,
            41218368,Hz,              -66.41, dBm,
            41287089,Hz,              -60.89, dBm,
            41355810,Hz,              -62.74, dBm,
            41424531,Hz,              -65.41, dBm,
            41493252,Hz,              -65.02, dBm,
            41561973,Hz,              -62.25, dBm,
            41630694,Hz,              -64.38, dBm,
            41699415,Hz,              -63.32, dBm,
            41768136,Hz,              -65.84, dBm,
            41836857,Hz,              -63.01, dBm,
            41905578,Hz,              -62.71, dBm,
            41974299,Hz,              -63.71, dBm,
            42043020,Hz,              -64.47, dBm,
