Trace1,
Freq,,Amp,,
            50531928,Hz,              -69.02, dBm,
            50556274,Hz,              -67.10, dBm,
            50580620,Hz,              -64.47, dBm,
            50604966,Hz,              -61.32, dBm,
            50629312,Hz,              -58.36, dBm,
            50653658,Hz,              -55.88, dBm,
            50678004,Hz,              -53.14, dBm,
            50702350,Hz,              -50.93, dBm,
            50726696,Hz,              -48.88, dBm,
            50751042,Hz,              -47.40, dBm,
            50775388,Hz,              -45.58, dBm,
            50799734,Hz,              -44.03, dBm,
            50824080,Hz,              -42.69, dBm,
            50848426,Hz,              -41.44, dBm,
            50872772,Hz,              -40.58, dBm,
            50897118,Hz,              -39.71, dBm,
            50921464,Hz,              -39.37, dBm,
            50945810,Hz,              -38.84, dBm,
            50970156,Hz,              -38.64, dBm,
            50994502,Hz,              -38.60, dBm,
            51018848,Hz,              -38.58, dBm,
            51043194,Hz,              -38.62, dBm,
            51067540,Hz,              -38.62, dBm,
            51091886,Hz,              -38.75, dBm,
            51116232,Hz,              -39.10, dBm,
            51140578,Hz,              -39.62, dBm,
            51164924,Hz,              -40.36, dBm,
            51189270,Hz,              -41.45, dBm,
            51213616,Hz,              -42.46, dBm,
            51237962,Hz,              -43.89, dBm,
            51262308,Hz,              -45.40, dBm,
            51286654,Hz,              -46.83, dBm,
            51311000,Hz,              -48.93, dBm,
            51335346,Hz,              -51.21, dBm,
            51359692,Hz,              -53.38, dBm,
            51384038,Hz,              -55.73, dBm,
            51408384,Hz,              -58.18, dBm,
            51432730,Hz,              -61.34, dBm,
            51457076,Hz,              -63.21, dBm,
            51481422,Hz,              -67.09, dBm,
            51505768,Hz,              -67.96, dBm,
            51530114,Hz,              -65.76, dBm,
            51554460,Hz,              -62.66, dBm,
            51578806,Hz,              -59.43, dBm,
            51603152,Hz,              -55.85, dBm,
            51627498,Hz,              -53.29, dBm,
            51651844,Hz,              -50.46, dBm,
            51676190,Hz,              -47.89, dBm,
            51700536,Hz,              -45.65, dBm,
            51724882,Hz,              -43.69, dBm,
            51749228,Hz,              -41.80, dBm,
            51773574,Hz,              -40.19, dBm,
            51797920,Hz,              -38.64, dBm,
            51822266,Hz,              -37.25, dBm,
            51846612,Hz,              -36.21, dBm,
            51870958,Hz,              -35.17, dBm,
            51895304,Hz,              -34.44, dBm,
            51919650,Hz,              -33.79, dBm,
            51943996,Hz,              -33.44, dBm,
            51968342,Hz,              -33.22, dBm,
            51992688,Hz,              -33.15, dBm,
            52017034,Hz,              -33.13, dBm,
            52041380,Hz,              -33.16, dBm,
            52065726,Hz,              -33.17, dBm,
            52090072,Hz,              -33.36, dBm,
            52114418,Hz,              -33.60, dBm,
            52138764,Hz,              -34.15, dBm,
            52163110,Hz,              -34.90, dBm,
            52187456,Hz,              -35.80, dBm,
            52211802,Hz,              -36.95, dBm,
            52236148,Hz,              -38.32, dBm,
            52260494,Hz,              -39.81, dBm,
            52284840,Hz,              -41.37, dBm,
            52309186,Hz,              -38.67, dBm,
            52333532,Hz,              -45.24, dBm,
            52357878,Hz,              -47.68, dBm,
            52382224,Hz,              -50.16, dBm,
            52406570,Hz,              -52.99, dBm,
            52430916,Hz,              -55.64, dBm,
            52455262,Hz,              -58.80, dBm,
            52479608,Hz,              -61.52, dBm,
            52503954,Hz,              -64.91, dBm,
            52528300,Hz,              -62.95, dBm,
            52552646,Hz,              -59.67, dBm,
            52576992,Hz,              -56.20, dBm,
            52601338,Hz,              -53.17, dBm,
            52625684,Hz,              -50.40, dBm,
            52650030,Hz,              -47.43, dBm,
            52674376,Hz,              -45.14, dBm,
            52698722,Hz,              -42.85, dBm,
